seq_id	insertion_date	mcl_clust	ap_clust
2366	0	mcl_237	ap_clust_2366
2367	103846	mcl_5	ap_clust_6751
2368	2003846	mcl_15	ap_clust_8942
2369	430769	mcl_26	ap_clust_3148
2370	215384	mcl_16	ap_clust_3001
2371	180769	mcl_4	ap_clust_10201
2372	4215384	mcl_22	ap_clust_11402
2373	180769	mcl_4	ap_clust_6582
2374	446153	mcl_5	ap_clust_802
2375	150000	mcl_2	ap_clust_7274
2376	4876923	mcl_16	ap_clust_1556
2377	434615	mcl_7	ap_clust_5823
2378	130769	mcl_6	ap_clust_7049
2379	692307	mcl_1	ap_clust_6936
2380	0	mcl_25	ap_clust_9091
2381	226923	mcl_13	ap_clust_6426
2382	6246153	mcl_68	ap_clust_8509
2383	1123076	mcl_8	ap_clust_1609
2384	326923	mcl_23	ap_clust_5479
2385	1492307	mcl_214	ap_clust_2561
2386	65384	mcl_34	ap_clust_7774
2387	188461	mcl_6	ap_clust_9013
2388	407692	mcl_23	ap_clust_5479
2389	1046153	mcl_8	ap_clust_4652
2390	900000	mcl_1	ap_clust_7443
2391	153846	mcl_2	ap_clust_7274
2392	2730769	mcl_15	ap_clust_11478
2393	1465384	mcl_10	ap_clust_10865
2394	957692	mcl_37	ap_clust_6549
2395	1907692	mcl_15	ap_clust_8942
2396	1434615	mcl_10	ap_clust_11708
2397	476923	mcl_4	ap_clust_407
2398	1088461	mcl_1	ap_clust_3665
2399	488461	mcl_32	ap_clust_3153
2400	234615	mcl_5	ap_clust_4927
2401	1819230	mcl_420	ap_clust_12201
2402	830769	mcl_8	ap_clust_6460
2403	1746153	mcl_15	ap_clust_8942
2404	673076	mcl_1	ap_clust_448
2405	415384	mcl_4	ap_clust_9805
2406	292307	mcl_5	ap_clust_3282
2407	84615	mcl_55	ap_clust_2561
2408	750000	mcl_1	ap_clust_9488
2409	150000	mcl_2	ap_clust_2029
2410	188461	mcl_1	ap_clust_13156
2411	826923	mcl_36	ap_clust_13126
2412	992307	mcl_3	ap_clust_7980
2413	0	mcl_25	ap_clust_9091
2414	4492307	mcl_49	ap_clust_1696
2415	5730769	mcl_49	ap_clust_1696
2416	5123076	mcl_49	ap_clust_1696
2417	496153	mcl_14	ap_clust_189
2418	0	mcl_160	ap_clust_4313
2419	92307	mcl_161	ap_clust_4437
2420	180769	mcl_4	ap_clust_407
2421	53846	mcl_18	ap_clust_9852
2422	0	mcl_1	ap_clust_3526
2423	269230	mcl_5	ap_clust_12949
2424	526923	mcl_1	ap_clust_6936
2425	1519230	mcl_10	ap_clust_10038
2426	7184615	mcl_114	ap_clust_155
2427	5453846	mcl_114	ap_clust_155
2428	5330769	mcl_114	ap_clust_155
2429	1657692	mcl_10	ap_clust_10865
2430	130769	mcl_19	ap_clust_9765
2431	1857692	mcl_34	ap_clust_7774
2432	369230	mcl_7	ap_clust_2432
2433	119230	mcl_4	ap_clust_407
2434	938461	mcl_2	ap_clust_5474
2435	88461	mcl_1	ap_clust_448
2436	611538	mcl_16	ap_clust_12069
2437	5784615	mcl_40	ap_clust_10463
2438	692307	mcl_14	ap_clust_11896
2439	1038461	mcl_22	ap_clust_4356
2440	819230	mcl_7	ap_clust_2432
2441	103846	mcl_38	ap_clust_1508
2442	0	mcl_238	ap_clust_2442
2443	161538	mcl_16	ap_clust_12069
2444	1473076	mcl_48	ap_clust_2701
2445	2338461	mcl_1	ap_clust_11215
2446	0	mcl_12	ap_clust_3502
2447	411538	mcl_13	ap_clust_734
2448	1788461	mcl_10	ap_clust_11708
2449	1146153	mcl_1	ap_clust_11215
2450	53846	mcl_12	ap_clust_4372
2451	1319230	mcl_10	ap_clust_4393
2452	1369230	mcl_19	ap_clust_12280
2453	0	mcl_12	ap_clust_3502
2454	1715384	mcl_10	ap_clust_11708
2455	1142307	mcl_39	ap_clust_556
2456	1723076	mcl_10	ap_clust_12218
2457	192307	mcl_45	ap_clust_2893
2458	1030769	mcl_24	ap_clust_6228
2459	623076	mcl_5	ap_clust_802
2460	0	mcl_4	ap_clust_10201
2461	61538	mcl_2	ap_clust_1780
2462	169230	mcl_50	ap_clust_11849
2463	2169230	mcl_10	ap_clust_12913
2464	88461	mcl_1	ap_clust_3526
2465	2230769	mcl_33	ap_clust_5975
2466	165384	mcl_12	ap_clust_4372
2467	169230	mcl_21	ap_clust_9976
2468	1373076	mcl_8	ap_clust_4393
2469	57692	mcl_18	ap_clust_6582
2470	65384	mcl_6	ap_clust_4039
2471	896153	mcl_8	ap_clust_2713
2472	88461	mcl_1	ap_clust_3526
2473	500000	mcl_20	ap_clust_12495
2474	2750000	mcl_15	ap_clust_9876
2475	0	mcl_30	ap_clust_5725
2476	907692	mcl_9	ap_clust_3106
2477	1550000	mcl_3	ap_clust_12415
2478	1296153	mcl_10	ap_clust_10865
2479	130769	mcl_6	ap_clust_7049
2480	1115384	mcl_3	ap_clust_6794
2481	342307	mcl_11	ap_clust_7588
2482	119230	mcl_5	ap_clust_6986
2483	1211538	mcl_9	ap_clust_9527
2484	473076	mcl_1	ap_clust_5349
2485	315384	mcl_45	ap_clust_2893
2486	707692	mcl_2	ap_clust_5727
2487	61538	mcl_2	ap_clust_2029
2488	396153	mcl_22	ap_clust_6250
2489	1000000	mcl_9	ap_clust_3106
2490	61538	mcl_32	ap_clust_3153
2491	1588461	mcl_15	ap_clust_11478
2492	1115384	mcl_32	ap_clust_3153
2493	980769	mcl_11	ap_clust_8560
2494	973076	mcl_14	ap_clust_189
2495	288461	mcl_30	ap_clust_5725
2496	1807692	mcl_43	ap_clust_11397
2497	503846	mcl_1	ap_clust_5349
2498	953846	mcl_14	ap_clust_11896
2499	1330769	mcl_28	ap_clust_8228
2500	396153	mcl_5	ap_clust_802
2501	492307	mcl_1	ap_clust_448
2502	0	mcl_12	ap_clust_8623
2503	3488461	mcl_15	ap_clust_9876
2504	392307	mcl_16	ap_clust_12069
2505	207692	mcl_1	ap_clust_10832
2506	392307	mcl_17	ap_clust_7495
2507	2361538	mcl_1	ap_clust_11215
2508	546153	mcl_239	ap_clust_8933
2509	361538	mcl_4	ap_clust_407
2510	1426923	mcl_60	ap_clust_5976
2511	750000	mcl_27	ap_clust_9984
2512	269230	mcl_27	ap_clust_9728
2513	1250000	mcl_3	ap_clust_6794
2514	8915384	mcl_26	ap_clust_3148
2515	280769	mcl_2	ap_clust_7274
2516	1119230	mcl_3	ap_clust_7980
2517	92307	mcl_2	ap_clust_2029
2518	111538	mcl_12	ap_clust_4372
2519	234615	mcl_22	ap_clust_6250
2520	184615	mcl_7	ap_clust_12729
2521	742307	mcl_2	ap_clust_11340
2522	573076	mcl_39	ap_clust_4533
2523	753846	mcl_14	ap_clust_11896
2524	280769	mcl_1	ap_clust_2799
2525	265384	mcl_6	ap_clust_10614
2526	1526923	mcl_29	ap_clust_9376
2527	242307	mcl_4	ap_clust_10201
2528	1153846	mcl_2	ap_clust_5382
2529	542307	mcl_1	ap_clust_7443
2530	603846	mcl_2	ap_clust_1780
2531	119230	mcl_16	ap_clust_3001
2532	192307	mcl_196	ap_clust_83
2533	750000	mcl_8	ap_clust_1609
2534	365384	mcl_42	ap_clust_10275
2535	653846	mcl_5	ap_clust_3282
2536	76923	mcl_197	ap_clust_2536
2537	119230	mcl_4	ap_clust_407
2538	234615	mcl_13	ap_clust_9805
2539	1700000	mcl_180	ap_clust_5975
2540	1519230	mcl_7	ap_clust_6803
2541	0	mcl_18	ap_clust_8623
2542	819230	mcl_40	ap_clust_10463
2543	265384	mcl_6	ap_clust_7049
2544	2230769	mcl_10	ap_clust_12218
2545	988461	mcl_1	ap_clust_448
2546	1173076	mcl_42	ap_clust_10275
2547	834615	mcl_2	ap_clust_5727
2548	88461	mcl_1	ap_clust_10832
2549	430769	mcl_1	ap_clust_6936
2550	1411538	mcl_3	ap_clust_12415
2551	303846	mcl_4	ap_clust_10201
2552	623076	mcl_11	ap_clust_7588
2553	0	mcl_25	ap_clust_9091
2554	757692	mcl_1	ap_clust_13156
2555	1242307	mcl_3	ap_clust_11003
2556	0	mcl_18	ap_clust_8623
2557	873076	mcl_30	ap_clust_5725
2558	0	mcl_18	ap_clust_8623
2559	192307	mcl_17	ap_clust_4839
2560	723076	mcl_5	ap_clust_6986
2561	80769	mcl_55	ap_clust_2561
2562	123076	mcl_1	ap_clust_13156
2563	3288461	mcl_68	ap_clust_8509
2564	453846	mcl_5	ap_clust_6986
2565	61538	mcl_4	ap_clust_10201
2566	57692	mcl_12	ap_clust_3502
2567	1115384	mcl_32	ap_clust_3153
2568	119230	mcl_1	ap_clust_3526
2569	230769	mcl_13	ap_clust_9805
2570	1796153	mcl_9	ap_clust_9527
2571	1180769	mcl_9	ap_clust_9527
2572	1238461	mcl_26	ap_clust_3148
2573	261538	mcl_1	ap_clust_448
2574	515384	mcl_21	ap_clust_9976
2575	3330769	mcl_34	ap_clust_1058
2576	242307	mcl_35	ap_clust_12092
2577	2157692	mcl_2	ap_clust_1792
2578	1357692	mcl_3	ap_clust_11003
2579	765384	mcl_9	ap_clust_4706
2580	123076	mcl_18	ap_clust_13387
2581	0	mcl_25	ap_clust_8623
2582	400000	mcl_40	ap_clust_10463
2583	561538	mcl_39	ap_clust_556
2584	507692	mcl_20	ap_clust_12495
2585	111538	mcl_12	ap_clust_4372
2586	1146153	mcl_33	ap_clust_5975
2587	338461	mcl_11	ap_clust_6694
2588	1003846	mcl_8	ap_clust_4652
2589	569230	mcl_40	ap_clust_10463
2590	150000	mcl_5	ap_clust_6751
2591	842307	mcl_8	ap_clust_2713
2592	761538	mcl_1	ap_clust_13156
2593	542307	mcl_1	ap_clust_448
2594	165384	mcl_86	ap_clust_8207
2595	600000	mcl_2	ap_clust_7274
2596	488461	mcl_2	ap_clust_13524
2597	423076	mcl_5	ap_clust_802
2598	1461538	mcl_2	ap_clust_11340
2599	269230	mcl_422	ap_clust_0
2600	3561538	mcl_22	ap_clust_11402
2601	1253846	mcl_1	ap_clust_7443
2602	226923	mcl_13	ap_clust_6426
2603	2942307	mcl_15	ap_clust_11478
2604	142307	mcl_30	ap_clust_5725
2605	1669230	mcl_30	ap_clust_5725
2606	326923	mcl_5	ap_clust_6751
2607	2226923	mcl_8	ap_clust_2713
2608	1100000	mcl_1	ap_clust_9488
2609	88461	mcl_5	ap_clust_4927
2610	0	mcl_6	ap_clust_4039
2611	65384	mcl_6	ap_clust_7049
2612	2134615	mcl_5	ap_clust_7095
2613	1092307	mcl_14	ap_clust_189
2614	761538	mcl_7	ap_clust_5823
2615	3265384	mcl_423	ap_clust_0
2616	453846	mcl_40	ap_clust_10463
2617	165384	mcl_1	ap_clust_9488
2618	576923	mcl_1	ap_clust_9488
2619	192307	mcl_7	ap_clust_2432
2620	407692	mcl_81	ap_clust_11652
2621	634615	mcl_11	ap_clust_8560
2622	173076	mcl_13	ap_clust_9805
2623	746153	mcl_32	ap_clust_3153
2624	2826923	mcl_240	ap_clust_11783
2625	750000	mcl_2	ap_clust_5727
2626	1276923	mcl_3	ap_clust_7980
2627	976923	mcl_2	ap_clust_5898
2628	265384	mcl_1	ap_clust_448
2629	2511538	mcl_33	ap_clust_5975
2630	2261538	mcl_44	ap_clust_584
2631	284615	mcl_20	ap_clust_7258
2632	503846	mcl_11	ap_clust_6694
2633	173076	mcl_13	ap_clust_734
2634	676923	mcl_8	ap_clust_1525
2635	315384	mcl_20	ap_clust_12495
2636	269230	mcl_24	ap_clust_6228
2637	769230	mcl_2	ap_clust_5474
2638	296153	mcl_4	ap_clust_9805
2639	1365384	mcl_2	ap_clust_5133
2640	1323076	mcl_7	ap_clust_12520
2641	0	mcl_25	ap_clust_9091
2642	2003846	mcl_15	ap_clust_8942
2643	538461	mcl_22	ap_clust_4356
2644	692307	mcl_17	ap_clust_7495
2645	850000	mcl_2	ap_clust_5133
2646	334615	mcl_6	ap_clust_7049
2647	2092307	mcl_1	ap_clust_11215
2648	834615	mcl_21	ap_clust_4706
2649	1565384	mcl_24	ap_clust_11616
2650	1388461	mcl_1	ap_clust_7443
2651	65384	mcl_6	ap_clust_7049
2652	311538	mcl_14	ap_clust_189
2653	0	mcl_18	ap_clust_8623
2654	515384	mcl_36	ap_clust_13126
2655	2042307	mcl_15	ap_clust_8942
2656	173076	mcl_77	ap_clust_8652
2657	626923	mcl_14	ap_clust_189
2658	1661538	mcl_3	ap_clust_6214
2659	1623076	mcl_3	ap_clust_11290
2660	0	mcl_6	ap_clust_9266
2661	1742307	mcl_2	ap_clust_1792
2662	169230	mcl_64	ap_clust_2662
2663	200000	mcl_6	ap_clust_7049
2664	2061538	mcl_29	ap_clust_7053
2665	1380769	mcl_29	ap_clust_7053
2666	1115384	mcl_2	ap_clust_11340
2667	873076	mcl_14	ap_clust_11896
2668	0	mcl_18	ap_clust_8623
2669	853846	mcl_103	ap_clust_3726
2670	346153	mcl_50	ap_clust_11849
2671	1807692	mcl_10	ap_clust_12218
2672	473076	mcl_14	ap_clust_4160
2673	438461	mcl_5	ap_clust_802
2674	134615	mcl_17	ap_clust_4839
2675	423076	mcl_16	ap_clust_7610
2676	307692	mcl_14	ap_clust_189
2677	246153	mcl_23	ap_clust_5479
2678	684615	mcl_35	ap_clust_12092
2679	30769	mcl_40	ap_clust_10463
2680	92307	mcl_2	ap_clust_1780
2681	1253846	mcl_8	ap_clust_13250
2682	3619230	mcl_112	ap_clust_2682
2683	223076	mcl_24	ap_clust_11616
2684	0	mcl_4	ap_clust_6582
2685	826923	mcl_9	ap_clust_1565
2686	465384	mcl_6	ap_clust_7049
2687	0	mcl_12	ap_clust_9705
2688	1657692	mcl_48	ap_clust_2701
2689	526923	mcl_22	ap_clust_6250
2690	1661538	mcl_46	ap_clust_11065
2691	319230	mcl_6	ap_clust_9013
2692	0	mcl_12	ap_clust_3502
2693	1334615	mcl_8	ap_clust_2713
2694	396153	mcl_6	ap_clust_7049
2695	153846	mcl_2	ap_clust_2029
2696	146153	mcl_1	ap_clust_448
2697	626923	mcl_75	ap_clust_8724
2698	1426923	mcl_8	ap_clust_4393
2699	234615	mcl_1	ap_clust_10832
2700	130769	mcl_6	ap_clust_7049
2701	46153	mcl_48	ap_clust_2701
2702	0	mcl_56	ap_clust_2561
2703	188461	mcl_1	ap_clust_13156
2704	1580769	mcl_23	ap_clust_5479
2705	180769	mcl_25	ap_clust_9091
2706	1146153	mcl_33	ap_clust_5975
2707	0	mcl_12	ap_clust_3502
2708	350000	mcl_13	ap_clust_734
2709	130769	mcl_6	ap_clust_7049
2710	2103846	mcl_241	ap_clust_2710
2711	573076	mcl_5	ap_clust_3282
2712	692307	mcl_5	ap_clust_6986
2713	750000	mcl_8	ap_clust_2713
2714	115384	mcl_13	ap_clust_9805
2715	250000	mcl_2	ap_clust_2029
2716	130769	mcl_6	ap_clust_7049
2717	746153	mcl_7	ap_clust_12520
2718	500000	mcl_7	ap_clust_5823
2719	657692	mcl_1	ap_clust_5349
2720	2284615	mcl_37	ap_clust_6214
2721	215384	mcl_16	ap_clust_3001
2722	838461	mcl_43	ap_clust_11397
2723	1557692	mcl_33	ap_clust_5975
2724	680769	mcl_14	ap_clust_189
2725	3873076	mcl_162	ap_clust_9687
2726	342307	mcl_21	ap_clust_9976
2727	219230	mcl_5	ap_clust_6986
2728	1300000	mcl_3	ap_clust_12415
2729	65384	mcl_6	ap_clust_4039
2730	2073076	mcl_123	ap_clust_2052
2731	1165384	mcl_232	ap_clust_13522
2732	265384	mcl_6	ap_clust_7049
2733	130769	mcl_25	ap_clust_9091
2734	742307	mcl_26	ap_clust_3742
2735	1500000	mcl_1	ap_clust_6936
2736	519230	mcl_11	ap_clust_6694
2737	434615	mcl_4	ap_clust_407
2738	0	mcl_181	ap_clust_1189
2739	1907692	mcl_10	ap_clust_10038
2740	438461	mcl_14	ap_clust_9266
2741	57692	mcl_18	ap_clust_8623
2742	750000	mcl_11	ap_clust_6694
2743	550000	mcl_5	ap_clust_6751
2744	815384	mcl_46	ap_clust_6996
2745	7965384	mcl_67	ap_clust_10359
2746	3507692	mcl_242	ap_clust_8219
2747	184615	mcl_7	ap_clust_2432
2748	646153	mcl_24	ap_clust_11616
2749	330769	mcl_6	ap_clust_10614
2750	619230	mcl_7	ap_clust_5823
2751	1223076	mcl_1	ap_clust_12382
2752	107692	mcl_5	ap_clust_3282
2753	357692	mcl_1	ap_clust_5349
2754	1173076	mcl_30	ap_clust_5725
2755	296153	mcl_4	ap_clust_10201
2756	4650000	mcl_1	ap_clust_11215
2757	553846	mcl_8	ap_clust_1609
2758	350000	mcl_1	ap_clust_448
2759	107692	mcl_18	ap_clust_9852
2760	742307	mcl_1	ap_clust_3665
2761	403846	mcl_9	ap_clust_9527
2762	1765384	mcl_3	ap_clust_11003
2763	1065384	mcl_7	ap_clust_12520
2764	500000	mcl_16	ap_clust_2713
2765	123076	mcl_243	ap_clust_8192
2766	4588461	mcl_33	ap_clust_5975
2767	61538	mcl_2	ap_clust_2029
2768	219230	mcl_2	ap_clust_2029
2769	1626923	mcl_10	ap_clust_6452
2770	496153	mcl_9	ap_clust_4706
2771	292307	mcl_19	ap_clust_4319
2772	723076	mcl_14	ap_clust_4160
2773	246153	mcl_20	ap_clust_12495
2774	838461	mcl_19	ap_clust_7675
2775	446153	mcl_1	ap_clust_6936
2776	703846	mcl_9	ap_clust_13029
2777	46153	mcl_28	ap_clust_4599
2778	1184615	mcl_27	ap_clust_9984
2779	119230	mcl_1	ap_clust_448
2780	84615	mcl_78	ap_clust_6085
2781	2092307	mcl_163	ap_clust_7086
2782	988461	mcl_245	ap_clust_2782
2783	119230	mcl_4	ap_clust_10201
2784	1042307	mcl_5	ap_clust_802
2785	407692	mcl_5	ap_clust_4927
2786	665384	mcl_38	ap_clust_10463
2787	65384	mcl_25	ap_clust_9091
2788	853846	mcl_8	ap_clust_7610
2789	507692	mcl_23	ap_clust_5479
2790	1346153	mcl_17	ap_clust_4839
2791	857692	mcl_9	ap_clust_9527
2792	730769	mcl_2	ap_clust_5382
2793	1765384	mcl_3	ap_clust_12415
2794	330769	mcl_6	ap_clust_7049
2795	903846	mcl_11	ap_clust_8560
2796	996153	mcl_9	ap_clust_9527
2797	326923	mcl_23	ap_clust_5479
2798	438461	mcl_1	ap_clust_448
2799	565384	mcl_1	ap_clust_2799
2800	1326923	mcl_30	ap_clust_5725
2801	3403846	mcl_31	ap_clust_10304
2802	57692	mcl_18	ap_clust_8623
2803	592307	mcl_108	ap_clust_8725
2804	588461	mcl_31	ap_clust_10304
2805	1176923	mcl_9	ap_clust_9527
2806	530769	mcl_31	ap_clust_10304
2807	1953846	mcl_3	ap_clust_7980
2808	103846	mcl_164	ap_clust_3852
2809	703846	mcl_140	ap_clust_101
2810	10457692	mcl_19	ap_clust_12280
2811	303846	mcl_5	ap_clust_802
2812	180769	mcl_4	ap_clust_407
2813	73076	mcl_5	ap_clust_4927
2814	92307	mcl_32	ap_clust_3153
2815	1111538	mcl_3	ap_clust_7980
2816	373076	mcl_20	ap_clust_12495
2817	0	mcl_30	ap_clust_5725
2818	407692	mcl_119	ap_clust_9422
2819	1030769	mcl_2	ap_clust_5133
2820	1815384	mcl_3	ap_clust_11290
2821	315384	mcl_4	ap_clust_10201
2822	3865384	mcl_60	ap_clust_5976
2823	0	mcl_12	ap_clust_3502
2824	1950000	mcl_3	ap_clust_11290
2825	242307	mcl_4	ap_clust_407
2826	596153	mcl_13	ap_clust_9805
2827	1703846	mcl_3	ap_clust_11003
2828	1296153	mcl_3	ap_clust_7980
2829	403846	mcl_9	ap_clust_734
2830	842307	mcl_9	ap_clust_4706
2831	480769	mcl_13	ap_clust_9805
2832	1450000	mcl_30	ap_clust_5725
2833	492307	mcl_23	ap_clust_5479
2834	153846	mcl_2	ap_clust_2029
2835	434615	mcl_16	ap_clust_3001
2836	1176923	mcl_8	ap_clust_4652
2837	0	mcl_30	ap_clust_5725
2838	1061538	mcl_8	ap_clust_1609
2839	184615	mcl_2	ap_clust_1137
2840	0	mcl_18	ap_clust_9091
2841	276923	mcl_43	ap_clust_11397
2842	57692	mcl_12	ap_clust_9705
2843	1626923	mcl_3	ap_clust_12415
2844	1615384	mcl_3	ap_clust_12415
2845	800000	mcl_165	ap_clust_10001
2846	65384	mcl_6	ap_clust_7049
2847	2115384	mcl_15	ap_clust_13067
2848	715384	mcl_21	ap_clust_4706
2849	2534615	mcl_15	ap_clust_9982
2850	576923	mcl_5	ap_clust_802
2851	476923	mcl_20	ap_clust_12495
2852	134615	mcl_6	ap_clust_4039
2853	1061538	mcl_9	ap_clust_3106
2854	184615	mcl_7	ap_clust_2432
2855	207692	mcl_121	ap_clust_11849
2856	0	mcl_18	ap_clust_8623
2857	2715384	mcl_6	ap_clust_7049
2858	423076	mcl_16	ap_clust_3001
2859	1661538	mcl_19	ap_clust_12280
2860	407692	mcl_13	ap_clust_734
2861	707692	mcl_9	ap_clust_3106
2862	388461	mcl_2	ap_clust_5474
2863	61538	mcl_4	ap_clust_10201
2864	119230	mcl_4	ap_clust_407
2865	2169230	mcl_1	ap_clust_11215
2866	576923	mcl_11	ap_clust_8560
2867	1061538	mcl_9	ap_clust_3106
2868	61538	mcl_2	ap_clust_7274
2869	723076	mcl_28	ap_clust_8228
2870	184615	mcl_2	ap_clust_1780
2871	880769	mcl_2	ap_clust_5382
2872	1353846	mcl_2	ap_clust_11340
2873	757692	mcl_14	ap_clust_11896
2874	2473076	mcl_15	ap_clust_11478
2875	30769	mcl_1	ap_clust_13156
2876	265384	mcl_6	ap_clust_7049
2877	592307	mcl_31	ap_clust_10304
2878	265384	mcl_1	ap_clust_448
2879	96153	mcl_28	ap_clust_4599
2880	23076	mcl_28	ap_clust_4599
2881	11538	mcl_5	ap_clust_4927
2882	88461	mcl_1	ap_clust_3526
2883	88461	mcl_17	ap_clust_7495
2884	1623076	mcl_10	ap_clust_9913
2885	0	mcl_2	ap_clust_7274
2886	380769	mcl_6	ap_clust_9013
2887	230769	mcl_17	ap_clust_7495
2888	357692	mcl_424	ap_clust_11905
2889	65384	mcl_6	ap_clust_7049
2890	138461	mcl_219	ap_clust_894
2891	284615	mcl_2	ap_clust_5474
2892	2269230	mcl_15	ap_clust_9982
2893	53846	mcl_45	ap_clust_2893
2894	65384	mcl_6	ap_clust_4039
2895	430769	mcl_7	ap_clust_2432
2896	4603846	mcl_33	ap_clust_5975
2897	1319230	mcl_28	ap_clust_8228
2898	600000	mcl_6	ap_clust_7049
2899	246153	mcl_19	ap_clust_9765
2900	1219230	mcl_8	ap_clust_4393
2901	188461	mcl_6	ap_clust_9013
2902	407692	mcl_9	ap_clust_3106
2903	1676923	mcl_34	ap_clust_7774
2904	326923	mcl_8	ap_clust_6460
2905	0	mcl_4	ap_clust_10201
2906	1976923	mcl_10	ap_clust_3756
2907	765384	mcl_1	ap_clust_7443
2908	1115384	mcl_8	ap_clust_6460
2909	1226923	mcl_8	ap_clust_4393
2910	0	mcl_12	ap_clust_4372
2911	307692	mcl_7	ap_clust_2432
2912	338461	mcl_20	ap_clust_12495
2913	542307	mcl_1	ap_clust_3526
2914	723076	mcl_2	ap_clust_13524
2915	123076	mcl_2	ap_clust_1780
2916	4380769	mcl_2	ap_clust_1780
2917	4800000	mcl_68	ap_clust_8509
2918	1250000	mcl_26	ap_clust_3148
2919	1507692	mcl_5	ap_clust_9147
2920	1215384	mcl_5	ap_clust_802
2921	123076	mcl_18	ap_clust_13387
2922	2019230	mcl_3	ap_clust_12415
2923	934615	mcl_24	ap_clust_6228
2924	523076	mcl_13	ap_clust_9805
2925	53846	mcl_12	ap_clust_4372
2926	573076	mcl_11	ap_clust_7588
2927	0	mcl_18	ap_clust_8623
2928	761538	mcl_3	ap_clust_6794
2929	192307	mcl_5	ap_clust_6986
2930	0	mcl_6	ap_clust_4039
2931	8011538	mcl_426	ap_clust_0
2932	2319230	mcl_3	ap_clust_6214
2933	200000	mcl_27	ap_clust_9728
2934	600000	mcl_8	ap_clust_1609
2935	688461	mcl_427	ap_clust_0
2936	361538	mcl_4	ap_clust_10201
2937	1576923	mcl_33	ap_clust_5975
2938	0	mcl_6	ap_clust_7049
2939	300000	mcl_1	ap_clust_2799
2940	57692	mcl_1	ap_clust_3526
2941	1726923	mcl_133	ap_clust_9832
2942	1019230	mcl_129	ap_clust_12201
2943	2065384	mcl_17	ap_clust_9164
2944	307692	mcl_4	ap_clust_10201
2945	650000	mcl_5	ap_clust_4927
2946	473076	mcl_5	ap_clust_6986
2947	469230	mcl_5	ap_clust_6986
2948	380769	mcl_2	ap_clust_5474
2949	6434615	mcl_2	ap_clust_1137
2950	407692	mcl_16	ap_clust_3001
2951	453846	mcl_21	ap_clust_4388
2952	130769	mcl_6	ap_clust_10614
2953	69230	mcl_6	ap_clust_7049
2954	396153	mcl_47	ap_clust_11074
2955	273076	mcl_5	ap_clust_4927
2956	615384	mcl_2	ap_clust_13524
2957	857692	mcl_8	ap_clust_2713
2958	365384	mcl_80	ap_clust_9025
2959	1023076	mcl_8	ap_clust_6452
2960	4576923	mcl_429	ap_clust_0
2961	2646153	mcl_3	ap_clust_11290
2962	276923	mcl_20	ap_clust_12495
2963	134615	mcl_6	ap_clust_7049
2964	288461	mcl_13	ap_clust_9805
2965	857692	mcl_430	ap_clust_0
2966	896153	mcl_27	ap_clust_9984
2967	676923	mcl_5	ap_clust_802
2968	484615	mcl_4	ap_clust_407
2969	2084615	mcl_10	ap_clust_10865
2970	803846	mcl_11	ap_clust_8560
2971	1234615	mcl_9	ap_clust_3106
2972	876923	mcl_14	ap_clust_189
2973	846153	mcl_1	ap_clust_6936
2974	1988461	mcl_3	ap_clust_7602
2975	492307	mcl_31	ap_clust_10304
2976	1950000	mcl_3	ap_clust_12415
2977	396153	mcl_11	ap_clust_8560
2978	707692	mcl_9	ap_clust_1565
2979	61538	mcl_4	ap_clust_10201
2980	442307	mcl_5	ap_clust_3282
2981	238461	mcl_17	ap_clust_9164
2982	734615	mcl_30	ap_clust_5725
2983	53846	mcl_12	ap_clust_4372
2984	2146153	mcl_3	ap_clust_6214
2985	1361538	mcl_10	ap_clust_6452
2986	180769	mcl_4	ap_clust_10201
2987	919230	mcl_6	ap_clust_4039
2988	134615	mcl_13	ap_clust_9805
2989	969230	mcl_3	ap_clust_12415
2990	57692	mcl_9	ap_clust_1565
2991	2884615	mcl_15	ap_clust_11478
2992	2300000	mcl_15	ap_clust_11478
2993	426923	mcl_32	ap_clust_3153
2994	992307	mcl_19	ap_clust_12280
2995	246153	mcl_4	ap_clust_407
2996	569230	mcl_2	ap_clust_13524
2997	138461	mcl_17	ap_clust_4839
2998	65384	mcl_12	ap_clust_1513
2999	0	mcl_25	ap_clust_9091
3000	3384615	mcl_33	ap_clust_5975
3001	215384	mcl_16	ap_clust_3001
3002	546153	mcl_2	ap_clust_5474
3003	500000	mcl_57	ap_clust_79
3004	0	mcl_12	ap_clust_1513
3005	726923	mcl_1	ap_clust_9488
3006	0	mcl_25	ap_clust_1513
3007	1146153	mcl_2	ap_clust_5133
3008	2030769	mcl_1	ap_clust_12382
3009	334615	mcl_6	ap_clust_10614
3010	242307	mcl_32	ap_clust_3153
3011	1326923	mcl_28	ap_clust_8228
3012	1638461	mcl_247	ap_clust_11905
3013	1096153	mcl_3	ap_clust_12415
3014	96153	mcl_16	ap_clust_3001
3015	2646153	mcl_1	ap_clust_12382
3016	753846	mcl_1	ap_clust_6936
3017	1692307	mcl_3	ap_clust_12415
3018	561538	mcl_7	ap_clust_5823
3019	1000000	mcl_3	ap_clust_7980
3020	307692	mcl_5	ap_clust_6986
3021	300000	mcl_1	ap_clust_448
3022	1292307	mcl_2	ap_clust_5898
3023	365384	mcl_45	ap_clust_2893
3024	692307	mcl_14	ap_clust_189
3025	1538461	mcl_10	ap_clust_10865
3026	288461	mcl_13	ap_clust_734
